区,初中学校,招生学校,最低分,同分优待,综评,语数外,数学,语文,综合测试
闵行区,上海民办圣华紫竹双语学校,上海交通大学附属中学闵行分校,768,否,50,422,146,132,148
闵行区,上海民办圣华紫竹双语学校,上海市闵行中学,738,否,50,400,132,125,143
闵行区,上海闵行区民办德闳学校,上海交通大学附属中学闵行分校,703,否,50,383,130,111,133
青浦区,上海市青浦区实验中学,上海交通大学附属中学,767.5,否,50,426.5,147,136,146
青浦区,上海市青浦区实验中学,上海市青浦高级中学,724.5,否,50,399.5,129,125,128
青浦区,上海市青浦区实验中学,复旦大学附属中学青浦分校,752.5,否,50,414.5,146,125,145
青浦区,上海市青浦区实验中学,上海市朱家角中学,704.5,否,50,388.5,118,128,121
青浦区,上海市青浦区东方中学,上海市青浦高级中学,728,否,50,405,134,129,129
青浦区,上海市青浦区东方中学,复旦大学附属中学青浦分校,746,否,50,415,142,128,137
青浦区,上海市青浦区东方中学,上海市朱家角中学,697.5,否,50,378.5,130,119,130
青浦区,上海市青浦区第一中学尚美分校,上海市青浦高级中学,720,否,50,393.5,132,127,141
青浦区,上海市青浦区第一中学尚美分校,复旦大学附属中学青浦分校,737,否,50,404.5,148,118,142
青浦区,上海市青浦区第一中学尚美分校,上海市朱家角中学,694.5,否,50,379.5,119,127,115
青浦区,上海市青浦区徐泾中学,华东师范大学第二附属中学,763.5,否,50,422.5,148,130,144
青浦区,上海市青浦区徐泾中学,上海市青浦高级中学,720.5,否,50,399.5,136,120,130
青浦区,上海市青浦区徐泾中学,复旦大学附属中学青浦分校,744.5,否,50,408.5,132,133,141
青浦区,上海市青浦区徐泾中学,上海市朱家角中学,700.5,否,50,379.5,122,116,131
青浦区,上海市青浦区凤溪中学,上海市上海中学,759,否,50,417,147,129,145
青浦区,上海市青浦区凤溪中学,上海市青浦高级中学,724,否,50,392,134,122,139
青浦区,上海市青浦区凤溪中学,复旦大学附属中学青浦分校,745.5,否,50,410.5,140,131,139
青浦区,上海市青浦区凤溪中学,上海市朱家角中学,704,否,50,383.5,118,126,126
青浦区,上海市青浦区豫才中学,上海市青浦高级中学,725.5,否,50,392.5,128,124,138
青浦区,上海市青浦区豫才中学,复旦大学附属中学青浦分校,745,否,50,409.5,139,124,143
青浦区,上海市青浦区豫才中学,上海市朱家角中学,705.5,否,50,382.5,115,125,135
青浦区,上海市青浦区华新中学,上海市青浦高级中学,718,否,50,402,129,129,126
青浦区,上海市青浦区华新中学,复旦大学附属中学青浦分校,748.5,否,50,406.5,138,123,146
青浦区,上海市青浦区华新中学,上海市朱家角中学,706.5,否,50,380.5,131,123,136
青浦区,上海市青浦区白鹤中学,上海市青浦高级中学,721,否,50,403,128,132,125
青浦区,上海市青浦区白鹤中学,复旦大学附属中学青浦分校,732.5,否,50,397.5,135,120,142
青浦区,上海市青浦区白鹤中学,上海市朱家角中学,702,否,50,383,121,126,130
青浦区,上海市青浦区珠溪中学,上海师范大学附属中学,739,否,50,403,131,128,142
青浦区,上海市青浦区珠溪中学,上海市青浦高级中学,724.5,否,50,391.5,133,120,140
青浦区,上海市青浦区珠溪中学,复旦大学附属中学青浦分校,742.5,否,50,411.5,133,132,136
青浦区,上海市青浦区珠溪中学,上海市朱家角中学,709.5,否,50,374.5,116,128,138
青浦区,上海市青浦区沈巷中学,上海市青浦高级中学,702.5,否,50,373.5,105,125,139
青浦区,上海市青浦区沈巷中学,复旦大学附属中学青浦分校,709.5,否,50,381.5,112,131,139
青浦区,上海市青浦区沈巷中学,上海市朱家角中学,680,否,50,366.5,110,118,129
青浦区,上海市青浦区颜安中学,上海市青浦高级中学,701.5,否,50,380.5,123,122,126
青浦区,上海市青浦区颜安中学,复旦大学附属中学青浦分校,723.5,否,50,406.5,133,133,127
青浦区,上海市青浦区颜安中学,上海市朱家角中学,692.5,否,50,375.5,126,119,127
青浦区,上海市青浦区金泽中学,上海市青浦高级中学,703,否,50,380,101,133,128
青浦区,上海市青浦区金泽中学,复旦大学附属中学青浦分校,728.5,否,50,398.5,128,132,138
青浦区,上海市青浦区金泽中学,上海市朱家角中学,695.5,否,50,376.5,104,132,130
青浦区,上海政法学院附属青浦崧淀中学,上海市青浦高级中学,730.5,否,50,398.5,120,132,136
青浦区,上海政法学院附属青浦崧淀中学,复旦大学附属中学青浦分校,739.5,否,50,404.5,140,126,141
青浦区,上海政法学院附属青浦崧淀中学,上海市朱家角中学,703.5,否,50,385.5,127,125,129
青浦区,上海市教育学会青浦清河湾中学,上海市青浦高级中学,729,否,50,404,138,124,136
青浦区,上海市教育学会青浦清河湾中学,复旦大学附属中学青浦分校,748.5,否,50,414.5,139,129,141
青浦区,上海市教育学会青浦清河湾中学,上海市朱家角中学,712.5,否,50,390.5,132,127,128
青浦区,上海市青浦区教育学院附属中学,上海市青浦高级中学,732,否,50,403.5,130,132,135
青浦区,上海市青浦区教育学院附属中学,复旦大学附属中学青浦分校,749.5,否,50,418.5,141,134,137
青浦区,上海市青浦区教育学院附属中学,上海市朱家角中学,705,否,50,394,130,119,126
青浦区,上海师范大学附属青浦实验中学,上海市青浦高级中学,723,否,50,401,136,127,131
青浦区,上海师范大学附属青浦实验中学,复旦大学附属中学青浦分校,735,否,50,398,134,125,142
青浦区,上海师范大学附属青浦实验中学,上海市朱家角中学,692,否,50,372,113,117,129
青浦区,上海市青浦区思源中学,上海交通大学附属中学,760.5,否,50,423.5,146,133,145
青浦区,上海市青浦区思源中学,上海市青浦高级中学,723.5,否,50,406.5,139,125,127
青浦区,上海市青浦区思源中学,复旦大学附属中学青浦分校,740.5,否,50,408.5,135,129,136
青浦区,上海市青浦区思源中学,上海市朱家角中学,709.5,否,50,384.5,129,114,134
青浦区,上海市青浦区第一中学,上海市青浦高级中学,728.5,否,50,397.5,136,128,137
青浦区,上海市青浦区第一中学,复旦大学附属中学青浦分校,752.5,否,50,418.5,142,133,139
青浦区,上海市青浦区第一中学,上海市朱家角中学,709.5,否,50,399.5,142,122,123
青浦区,上海市毓华学校,上海市青浦高级中学,714.5,否,50,395.5,134,124,131
青浦区,上海市毓华学校,复旦大学附属中学青浦分校,724.5,否,50,405,130,134,132
青浦区,上海市毓华学校,上海市朱家角中学,686,否,50,369,128,109,132
青浦区,上海市青浦区崧泽学校,上海市青浦高级中学,723.5,否,50,406.5,141,123,130
青浦区,上海市青浦区崧泽学校,复旦大学附属中学青浦分校,736,否,50,407,135,125,137
青浦区,上海市青浦区崧泽学校,上海市朱家角中学,711,否,50,387,128,118,134
青浦区,上海市博文学校,上海市青浦高级中学,711.5,否,50,389.5,124,128,128
青浦区,上海市博文学校,复旦大学附属中学青浦分校,737,否,50,406,131,131,137
青浦区,上海市博文学校,上海市朱家角中学,700.5,否,50,375.5,116,119,133
青浦区,上海市青浦区少年业余体育学校,上海市青浦高级中学,704,否,50,377,127,119,130
青浦区,上海市青浦区少年业余体育学校,复旦大学附属中学青浦分校,709,否,50,384,130,118,134
青浦区,上海市青浦区少年业余体育学校,上海市朱家角中学,692.5,否,50,381.5,120,127,119
青浦区,上海市毓秀学校,上海市青浦高级中学,730.5,否,50,388.5,123,121,147
青浦区,上海市毓秀学校,复旦大学附属中学青浦分校,752,否,50,410,142,126,146
青浦区,上海市毓秀学校,上海市朱家角中学,705.5,否,50,390.5,123,123,126
青浦区,上海宋庆龄学校,上海市青浦高级中学,715.5,否,50,390.5,133,121,137
青浦区,上海宋庆龄学校,复旦大学附属中学青浦分校,762.5,否,50,419.5,132,138,148
青浦区,上海宋庆龄学校,上海市朱家角中学,705.5,否,50,388.5,134,113,131
青浦区,上海市佳信学校,上海市青浦高级中学,701.5,否,50,381,116,127,123
青浦区,上海市佳信学校,复旦大学附属中学青浦分校,730,否,50,403,115,141,137
青浦区,上海市佳信学校,上海市朱家角中学,710,否,50,383,124,123,134
青浦区,上海五浦汇实验学校,复旦大学附属中学,765,否,50,422,150,131,145
青浦区,上海五浦汇实验学校,上海市青浦高级中学,720.5,否,50,398.5,121,128,128
青浦区,上海五浦汇实验学校,复旦大学附属中学青浦分校,753.5,否,50,415.5,147,122,143
青浦区,上海五浦汇实验学校,上海市朱家角中学,704,否,50,378,124,113,135
青浦区,上海青浦区世外学校,上海市青浦高级中学,719.5,否,50,390.5,133,118,136
青浦区,上海青浦区世外学校,复旦大学附属中学青浦分校,754,否,50,410,134,128,145
青浦区,上海青浦区世外学校,上海市朱家角中学,688.5,否,50,352.5,135,112,141
青浦区,上海青浦平和双语学校,上海市青浦高级中学,670.5,否,50,353,114,115,132
青浦区,上海青浦平和双语学校,复旦大学附属中学青浦分校,727,否,50,386,110,131,145
青浦区,上海青浦区协和双语学校,上海市青浦高级中学,724,否,50,399,134,120,137
青浦区,上海青浦区协和双语学校,复旦大学附属中学青浦分校,738,否,50,400,135,120,143
青浦区,上海青浦区协和双语学校,上海市朱家角中学,669,否,50,365.5,121,124,119
青浦区,上海师范大学附属青浦重固学校,上海市青浦高级中学,717,否,50,394,125,128,129
青浦区,上海师范大学附属青浦重固学校,复旦大学附属中学青浦分校,746.5,否,50,407.5,138,130,145
青浦区,上海师范大学附属青浦重固学校,上海市朱家角中学,709,否,50,382,121,128,134
青浦区,上海青浦兰生学校,上海市青浦高级中学,726,否,50,387,121,128,142
青浦区,上海青浦兰生学校,复旦大学附属中学青浦分校,752.5,否,50,414.5,138,128,142
青浦区,上海青浦兰生学校,上海市朱家角中学,703,否,50,382,117,127,130
静安区,上海市市西初级中学,上海市市西中学,747,否,50,415.5,143,131,139
静安区,上海市市西初级中学,上海市育才中学,720.5,否,50,401.5,129,127,123
静安区,上海市市西初级中学,上海市新中高级中学,716,否,50,388.5,134,113,138
静安区,上海市市西初级中学,上海市市北中学,728,否,50,397,141,115,141
静安区,上海市市西初级中学,上海市回民中学,694,否,50,377.5,112,130,126
静安区,上海市市西初级中学,上海市第六十中学,678,否,50,370.5,112,126,117
静安区,上海市市西初级中学,上海市华东模范中学,683.5,否,50,391,125,129,111
静安区,上海市育才初级中学,上海市市西中学,743,否,50,412,138,127,138
静安区,上海市育才初级中学,上海市育才中学,726.5,否,50,396.5,133,124,137
静安区,上海市育才初级中学,上海市新中高级中学,713.5,否,50,386,119,126,136
静安区,上海市育才初级中学,上海市市北中学,723,否,50,392,132,114,138
静安区,上海市育才初级中学,上海市第六十中学,675.5,否,50,361.5,104,123,124
静安区,上海市育才初级中学,上海市华东模范中学,673.5,否,50,358.5,104,114,125
静安区,上海市静安区协和双语培明学校,上海市市西中学,755,否,50,415.5,142,131,145
静安区,上海市静安区协和双语培明学校,上海市育才中学,716,否,50,394.5,135,124,130
静安区,上海市静安区协和双语培明学校,上海市新中高级中学,709.5,否,50,379.5,131,112,136
静安区,上海市静安区协和双语培明学校,上海市市北中学,723,否,50,393,138,118,140
静安区,上海市静安区协和双语培明学校,上海市第六十中学,682,否,50,372,107,127,123
静安区,上海市静安区协和双语培明学校,上海市华东模范中学,669,否,50,358.5,133,109,123
静安区,上海市时代中学,上海市市西中学,751,否,50,411,140,130,147
静安区,上海市时代中学,上海市育才中学,726.5,否,50,400.5,126,131,132
静安区,上海市时代中学,上海市新中高级中学,716,否,50,388,122,127,136
静安区,上海市时代中学,上海市市北中学,703,否,50,383.5,129,127,130
静安区,上海市时代中学,上海市回民中学,677.5,否,50,363.5,103,122,117
静安区,上海市时代中学,上海市第六十中学,691.5,否,50,369.5,126,116,128
静安区,上海市时代中学,上海市华东模范中学,699,否,50,382,133,121,124
静安区,上海市时代中学,上海交通大学附属中学,745.5,否,50,410,144,124,142
静安区,上海市五四中学,上海市市西中学,741,否,50,405,133,129,143
静安区,上海市五四中学,上海市育才中学,716,否,50,388,125,124,135
静安区,上海市五四中学,上海市新中高级中学,700,否,50,370.5,116,119,138
静安区,上海市五四中学,上海市市北中学,724.5,否,50,396.5,134,121,135
静安区,上海市五四中学,上海市华东模范中学,666,否,50,356.5,109,127,117
静安区,上海市五四中学,复旦大学附属中学,751.5,否,50,415,148,126,140
静安区,民办上海上外静安外国语中学,上海市市西中学,745,否,50,415,139,132,137
静安区,民办上海上外静安外国语中学,上海市育才中学,733.5,否,50,404.5,135,129,142
